Name,Year,Type,Notable Commanders,Warships_sunk_n_total_loss_No,Warships_sunk_n_total_loss_Tons-n-GRT,Warships_Damaged_No,Warships_Damaged_Tons-n-GRT,Merchant_Ships_sunk_No,Merchant_Ships_sunk_GRT,Merchant_Ships_damaged_No,Merchant_Ships_damaged_GRT,Merchant_Ships_total_loss_No,Merchant_Ships_total_loss_GRT,Fate_Event,Fate_Date,Notes,URL,Commissioned,Patrols,Wolfpacks,Flotilla,Lifespan,event,notable
U-236,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Scuttled,1945-05-05,NA,https://en.wikipedia.org/wiki/German_submarine_U-236,1943-01-09,0,NA,"{'5th U-boat Flotilla': ['9 January ', ' 20 May 1943'], '24th U-boat Flotilla': ['29 September 1943 ', ' 30 April 1944'], '21st U-boat Flotilla': ['1 May 1944 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 5 May 1945']}",847,1,0
U-237,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1945-04-04,Air raid,https://en.wikipedia.org/wiki/German_submarine_U-237,1943-01-30,0,NA,"{'5th U-boat Flotilla': ['30 January ', ' 26 May 1943'], '23rd U-boat Flotilla': ['8 October 1943 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 4 April 1945']}",795,1,0
U-238,1943,VIIC,NA,0,0,0,0,4,23048,1,7176,0,0,Sunk,1944-02-09,"HMS Kite, HMS Magpie and HMS Starling",https://en.wikipedia.org/wiki/German_submarine_U-238,1943-02-20,3,"{'Leuthen': ['15', '24 September 1943'], 'Schill 2': ['17', '22 November 1943'], 'Weddigen': ['22 November', '1 December 1943'], 'Igel 2': ['4', '9 February 1944']}","{'5th U-boat Flotilla': ['20 February ', ' 31 July 1943'], '1st U-boat Flotilla': ['1 August 1943 ', ' 9 February 1944']}",354,1,0
U-239,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Broken up,NA,Air raid,https://en.wikipedia.org/wiki/German_submarine_U-239,1943-03-13,0,NA,"{'5th U-boat Flotilla': ['25 July ', ' 5 August 1944'], '22nd U-boat Flotilla': ['1 July 1943 ', ' 24 July 1944']}",NA,0,0
U-240,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Missing,1944-05-15,Lost without trace,https://en.wikipedia.org/wiki/German_submarine_U-240,1943-04-03,1,NA,"{'5th U-boat Flotilla': ['3 April 1943 ', ' 31 January 1944'], '9th U-boat Flotilla': ['1 February ', ' 15 May 1944']}",408,1,0
U-241,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1944-05-18,RAF Catalina,https://en.wikipedia.org/wiki/German_submarine_U-241,1943-07-24,1,NA,"{'5th U-boat Flotilla': ['24 July 1943 ', ' 31 March 1944'], '3rd U-boat Flotilla': ['1 April 1944 ', ' 18 May 1944']}",299,1,0
U-242,1943,VIIC,NA,1,500,0,0,2,2095,0,0,0,0,Sunk,1945-04-05,Struck a mine,https://en.wikipedia.org/wiki/German_submarine_U-242,1943-08-14,7,NA,"{'5th U-boat Flotilla': ['24 March ', ' 5 April 1945'], '3rd U-boat Flotilla': ['1 June ', ' 5 July 1944'], '8th U-boat Flotilla': ['1 August 1944 ', ' 15 February 1945']}",600,1,0
U-243,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1944-07-08,RAAF Sunderland,https://en.wikipedia.org/wiki/German_submarine_U-243,1943-10-02,1,NA,"{'5th U-boat Flotilla': ['2 October 1943 ', ' 31 May 1944'], '1st U-boat Flotilla': ['1 June 1943 ', ' 8 July 1944']}",280,1,0
U-244,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Surrendered,1945-05-14,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-244,1943-10-09,4,NA,"{'5th U-boat Flotilla': ['9 October 1943 ', ' 31 July 1944'], '9th U-boat Flotilla': ['1 August ', ' 31 October 1944'], '11th U-boat Flotilla': ['1 November 1944 ', ' 8 May 1945']}",583,1,0
U-245,1943,VIIC,NA,0,0,0,0,3,17087,0,0,0,0,Surrendered,1945-05-09,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-245,1943-12-18,3,NA,"{'5th U-boat Flotilla': ['18 December 1943 ', ' 31 July 1944'], '3rd U-boat Flotilla': ['1 August ', ' 1 October 1944'], '33rd U-boat Flotilla': ['1 October 1944 ', ' 8 May 1945']}",508,1,0
U-246,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1945-03-17,NA,https://en.wikipedia.org/wiki/German_submarine_U-246,1944-01-11,1,NA,"{'5th U-boat Flotilla': ['11 January ', ' 31 July 1944'], '3rd U-boat Flotilla': ['1 August ', ' 30 September 1944'], '11th U-boat Flotilla': ['1 October 1944 ', ' 17 March 1945']}",431,1,0
U-247,1943,VIIC,NA,0,0,0,0,1,207,0,0,0,0,Sunk,1944-09-01,HMCS Swansea & HMCS Saint John,https://en.wikipedia.org/wiki/German_submarine_U-247,1943-10-23,2,NA,"{'5th U-boat Flotilla': ['23 October 1943 ', ' 31 May 1944'], '1st U-boat Flotilla': ['1 June ', ' 1 September 1944']}",314,1,0
U-248,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1945-01-16,"USS Hayter, USS Otter, USS Varian and USS Hubbard",https://en.wikipedia.org/wiki/German_submarine_U-248,1943-11-06,2,NA,"{'5th U-boat Flotilla': ['6 November 1943 ', ' 31 July 1944'], '9th U-boat Flotilla': ['1 August ', ' 31 October 1944'], '11th U-boat Flotilla': ['11 November 1944 ', ' 16 January 1945']}",437,1,0
U-249,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Surrendered,1945-05-10,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-249,1943-11-20,2,NA,"{'5th U-boat Flotilla': ['20 November 1943 ', ' 8 May 1945']}",537,1,0
U-250,1943,VIIC,NA,1,56,0,0,0,0,0,0,0,0,Sunk,1944-07-30,Enemy action. Later raised and served as Soviet sub TS-14,https://en.wikipedia.org/wiki/German_submarine_U-250,1943-12-12,1,NA,"{'5th U-boat Flotilla': ['12 December 1943 ', ' 1 July 1944'], '8th U-boat Flotilla': ['1 ', ' 30 July 1944']}",231,1,0
U-251,1941,VIIC,Heinrich Timm,0,0,0,0,2,11408,0,0,0,0,Sunk,1945-04-19,RAF Mosquito,https://en.wikipedia.org/wiki/German_submarine_U-251,1941-09-20,10,"{'Strauchritter': ['29 April', '5 May 1942'], 'Eisteufel': ['21 June', '12 July 1942'], 'Eisbär': ['27 March', '15 April 1943']}","{'6th U-boat Flotilla': ['20 September 1941 ', ' 30 June 1942'], '11th U-boat Flotilla': ['1 July 1942 ', ' 31 May 1943'], '13th U-boat Flotilla': ['1 ', ' 30 June 1943'], '24th U-boat Flotilla': ['1 July ', ' 30 November 1943'], '21st U-boat Flotilla': ['1 December 1943 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 19 April 1945']}",1307,1,1
U-252,1941,VIIC,NA,0,0,0,0,1,1355,0,0,0,0,Sunk,1942-04-14,HMS Stork & HMS Vetch,https://en.wikipedia.org/wiki/German_submarine_U-252,1941-10-04,1,NA,"{'6th U-boat Flotilla': ['4 October 1941 ', ' 14 April 1942']}",192,1,0
U-253,1941,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1942-09-25,Struck a mine,https://en.wikipedia.org/wiki/German_submarine_U-253,1941-10-21,1,NA,"{'8th U-boat Flotilla': ['21 October 1941 ', ' 31 August 1942'], '6th U-boat Flotilla': ['1 ', ' 25 September 1942']}",339,1,0
U-254,1941,VIIC,NA,0,0,0,0,3,18553,0,0,0,0,Sunk,1942-12-08,Collision accident,https://en.wikipedia.org/wiki/German_submarine_U-254,1941-11-08,3,NA,"{'8th U-boat Flotilla': ['8 November 1941 ', ' 31 July 1942'], '9th U-boat Flotilla': ['1 August ', ' 8 December 1942']}",395,1,0
U-255,1941,VIIC,Reinhart Reche,1,1200,0,0,10,47640,0,0,1,7191,Surrendered,1945-05-17,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-255,1941-11-29,15,"{'Eisteufel': ['1', '12 July 1942'], 'Nebelkönig': ['7', '9 August 1942'], 'Nordwind': ['24 January - 4 February 1943'], 'Taifun': ['2', '4 April 1943'], 'Eisbär': ['4', '15 April 1943'], 'Preussen': ['9', '22 March 1944']}","{'8th U-boat Flotilla': ['29 November 1941 ', ' 30 June 1942'], '11th U-boat Flotilla': ['1 July 1942 ', ' 31 May 1943'], '13th U-boat Flotilla': ['1 March ', ' 8 May 1945'], '7th U-boat Flotilla': ['1 December 1943 ', ' 1 September 1944']}",1265,1,1
U-256,1941,VIIC,Heinrich Lehmann-Willenbrock,1,1300,0,0,0,0,0,0,0,0,Decommissioned,1944-10-23,Later captured,https://en.wikipedia.org/wiki/German_submarine_U-256,1941-12-18,5,"{'Steinbrinck': ['7', '11 August 1942'], 'Lohs': ['11', '25 August 1942'], 'Igel 2': ['3', '17 February 1944'], 'Hai 1': ['17', '22 February 1944'], 'Preussen': ['22 February - 13 March 1944']}","{'8th U-boat Flotilla': ['18 December 1941 ', ' 31 July 1942'], '9th U-boat Flotilla': ['1 August ', ' 30 November 1942']}",1040,0,1
U-257,1941,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1944-02-24,HMCS Waskesiu & HMS Nene,https://en.wikipedia.org/wiki/German_submarine_U-257,1942-01-14,6,"{'Luchs': ['27 September', '6 October 1942'], 'Falke': ['28 December 1942', '19 January 1943'], 'Landsknecht': ['19', '28 January 1943'], 'Seewolf': ['25', '30 March 1943'], 'Adler': ['7', '13 April 1943'], 'Meise': ['13', '20 April 1943'], 'Specht': ['21', '25 April 1943']}","{'5th U-boat Flotilla': ['14 January ', ' 30 September 1942'], '3rd U-boat Flotilla': ['1 October 1942 ', ' 24 February 1944']}",771,1,0
U-258,1941,VIIC,NA,0,0,0,0,1,6198,0,0,0,0,Sunk,1943-05-20,RAF Liberator,https://en.wikipedia.org/wiki/German_submarine_U-258,1942-02-04,4,NA,"{'5th U-boat Flotilla': ['4 February ', ' 31 August 1942'], '3rd U-boat Flotilla': ['1 September 1942 ', ' 20 May 1943']}",470,1,0
U-259,1941,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1942-11-15,RAF Hudson,https://en.wikipedia.org/wiki/German_submarine_U-259,1942-02-18,2,"{'Lohs': ['13', '22 September 1942'], 'Blitz': ['22', '25 September 1942'], 'Delphin': ['5', '12 November 1942'], 'Wal': ['12', '15 November 1942']}","{'5th U-boat Flotilla': ['18 February ', ' 31 August 1942'], '3rd U-boat Flotilla': ['1 September ', ' 15 November 1942']}",270,1,0
U-260,1942,VIIC,NA,0,0,0,0,1,4893,0,0,0,0,Sunk,1945-03-12,Struck a mine,https://en.wikipedia.org/wiki/German_submarine_U-260,1942-03-14,8,"{'Blitz': ['22', '26 September 1942'], 'Tiger': ['26', '30 September 1942'], 'Luchs': ['1', '6 October 1942'], 'Panther': ['6', '11 October 1942'], 'Südwärts': ['24', '26 October 1942'], 'Spitz': ['22', '31 December 1942'], 'Seeteufel': ['21', '30 March 1943'], 'Löwenherz': ['1', '10 April 1943'], 'Lerche': ['10', '15 April 1943'], 'Specht': ['21 April', '4 May 1943'], 'Fink': ['4', '6 May 1943'], 'Leuthen': ['15', '24 September 1943'], 'Rossbach': ['24 September', '7 October 1943'], 'Rügen 6': ['28 December 1943', '2 January 1944'], 'Rügen 5': ['2', '7 January 1944'], 'Rügen': ['7', '11 January 1944']}","{'8th U-boat Flotilla': ['14 March ', ' 30 September 1942'], '6th U-boat Flotilla': ['1 October 1942 ', ' 31 October 1944'], '33rd U-boat Flotilla': ['1 November 1944 ', ' 12 March 1945']}",1094,1,0
U-261,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1942-09-15,RAF Whitley depth charges,https://en.wikipedia.org/wiki/German_submarine_U-261,1942-03-28,1,NA,"{'8th U-boat Flotilla': ['28 March ', ' 1 September 1942'], '6th U-boat Flotilla': ['1 ', ' 15 September 1942']}",171,1,0
U-262,1942,VIIC,Heinz Franke,1,925,0,0,3,13010,0,0,0,0,Stricken,1945-04-02,Bomb damage,https://en.wikipedia.org/wiki/German_submarine_U-262,1942-04-15,10,NA,"{'5th U-boat Flotilla': ['15 April ', ' 30 September 1942'], '3rd U-boat Flotilla': ['1 October 1942 ', ' 9 November 1944'], '33rd U-boat Flotilla': ['10 November 1944 ', ' 2 April 1945']}",1083,0,1
U-263,1942,VIIC,NA,0,0,0,0,2,12376,0,0,0,0,Sunk,1944-01-20,Diving accident,https://en.wikipedia.org/wiki/German_submarine_U-263,1942-05-06,2,NA,"{'8th U-boat Flotilla': ['6 May ', ' 31 October 1942'], '1st U-boat Flotilla': ['1 November 1942 ', ' 20 January 1944']}",624,1,0
U-264,1942,VIIC,NA,0,0,0,0,3,16843,0,0,0,0,Sunk,1944-02-19,HMS Woodpecker & HMS Starling,https://en.wikipedia.org/wiki/German_submarine_U-264,1942-05-22,5,"{'Kreuzotter': ['15', '20 November 1942'], 'Delphin': ['23 January', '9 February 1943'], 'Rochen': ['9', '20 February 1943'], 'Without name': ['15', '18 April 1943'], 'Specht': ['19 April', '4 May 1943'], 'Fink': ['4', '6 May 1943'], 'Naab': ['12', '15 May 1943'], 'Donau 2': ['15', '19 May 1943'], 'Mosel': ['19', '23 May 1943'], 'Igel 2': ['15', '17 February 1944'], 'Hai 1': ['17', '19 February 1944']}","{'8th U-boat Flotilla': ['22 May ', ' 31 October 1942'], '6th U-boat Flotilla': ['1 November 1942 ', ' 19 February 1944']}",638,1,0
U-265,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1943-02-03,RAF Fortress,https://en.wikipedia.org/wiki/German_submarine_U-265,1942-06-06,1,NA,"{'8th U-boat Flotilla': ['6 June 1942 ', ' 31 January 1943'], '7th U-boat Flotilla': ['1 ', ' 3 February 1943']}",242,1,0
U-266,1942,VIIC,NA,0,0,0,0,4,16089,0,0,0,0,Sunk,1943-05-15,RAF Halifax,https://en.wikipedia.org/wiki/German_submarine_U-266,1942-06-24,2,"{'Jaguar': ['10', '27 January 1943'], 'Pfeil': ['4', '9 February 1943'], 'Amsel': ['22 April', '3 May 1943'], 'Amsel 2': ['3', '6 May 1943'], 'Elbe': ['7 May 1943']}","{'8th U-boat Flotilla': ['24 June ', ' 31 December 1942'], '7th U-boat Flotilla': ['1 January 1942 ', ' 15 May 1943']}",325,1,0
U-267,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Scuttled,1945-05-05,NA,https://en.wikipedia.org/wiki/German_submarine_U-267,1942-07-11,7,NA,"{'8th U-boat Flotilla': ['11 July 1942 ', ' 31 January 1943'], '7th U-boat Flotilla': ['1 February 1943 ', ' 6 July 1944'], '33rd U-boat Flotilla': ['23 September 1944 ', ' 5 May 1945']}",1029,1,0
U-268,1942,VIIC,NA,3,873,0,0,1,14547,0,0,0,0,Sunk,1943-02-19,RAF Wellington,https://en.wikipedia.org/wiki/German_submarine_U-268,1942-07-29,1,"{'Habicht\xa0[de]': ['10', '15 January 1943'], 'Falke': ['15', '19 January 1943'], 'Haudegen': ['9', '10 February 1943'], 'Nordsturm': ['2', '9 February 1943']}","{'8th U-boat Flotilla': ['29 July 1942 ', ' 31 January 1943'], '1st U-boat Flotilla': ['1 ', ' 19 February 1943']}",205,1,0
U-269,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1944-06-25,HMS Bickerton,https://en.wikipedia.org/wiki/German_submarine_U-269,1942-08-19,5,"{'Eisbär': ['27 March', '15 April 1943'], 'Coronel': ['4 December 1943'], 'Dragoner': ['22', '28 May 1944']}","{'8th U-boat Flotilla': ['19 August 1942 ', ' 31 March 1943'], '11th U-boat Flotilla': ['1 April ', ' 31 October 1943'], '6th U-boat Flotilla': ['1 November 1943 ', ' 25 June 1944']}",676,1,0
U-270,1942,VIIC,NA,1,1370,0,0,0,0,0,0,0,0,Sunk,1944-08-13,RAAF Sunderland,https://en.wikipedia.org/wiki/German_submarine_U-270,1942-09-05,6,"{'Löwenherz': ['4', '10 April 1943'], 'Lerche': ['10', '16 April 1943'], 'Specht': ['21 April', '4 May 1943'], 'Fink': ['4', '5 May 1943'], 'Leuthen': ['15', '23 September 1943'], 'Borkum': ['18 December 1943', '3 January 1944'], 'Borkum 1': ['3', '6 January 1944']}","{'8th U-boat Flotilla': ['5 September 1942 ', ' 31 March 1943'], '6th U-boat Flotilla': ['1 April 1943 ', ' 13 August 1944']}",708,1,0
U-271,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1944-01-28,US Liberator,https://en.wikipedia.org/wiki/German_submarine_U-271,1942-09-23,3,"{'Rügen': ['21', '26 January 1944'], 'Hinein': ['26', '28 January 1944']}","{'8th U-boat Flotilla': ['23 September 1942 ', ' 31 May 1943'], '1st U-boat Flotilla': ['1 June 1943 ', ' 28 January 1944']}",492,1,0
U-272,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1942-11-12,Collision accident,https://en.wikipedia.org/wiki/German_submarine_U-272,1942-10-07,0,NA,"{'8th U-boat Flotilla': ['7 October ', ' 12 November 1942']}",36,1,0
U-273,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1943-05-19,RAF Hudson,https://en.wikipedia.org/wiki/German_submarine_U-273,1942-10-21,1,NA,"{'8th U-boat Flotilla': ['21 October 1942 ', ' 30 April 1943'], '9th U-boat Flotilla': ['1 ', ' 19 May 1943']}",210,1,0
U-274,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1943-10-23,"HMS Duncan , HMS Vidette & RAF Liberator",https://en.wikipedia.org/wiki/German_submarine_U-274,1942-11-07,2,NA,"{'8th U-boat Flotilla': ['7 November 1942 ', ' 31 July 1943'], '7th U-boat Flotilla': ['1 August ', ' 23 October 1943']}",350,1,0
U-275,1942,VIIC,NA,1,1090,0,0,1,4934,0,0,0,0,Sunk,1945-03-10,Struck a mine,https://en.wikipedia.org/wiki/German_submarine_U-275,1942-11-25,9,"{'Leuthen': ['15', '24 September 1943'], 'Rossbach': ['24 September', '9 October 1943'], 'Borkum': ['18 December 1943', '3 January 1944'], 'Dragoner': ['21', '22 May 1944']}","{'8th U-boat Flotilla': ['25 November 1942 ', ' 31 May 1943'], '3rd U-boat Flotilla': ['1 June 1943 ', ' 30 September 1944'], '11th U-boat Flotilla': ['1 October 1944 ', ' 10 March 1945']}",836,1,0
U-276,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1945-05-03,Air-to-ground rocket damage,https://en.wikipedia.org/wiki/German_submarine_U-276,1942-12-09,3,NA,"{'8th U-boat Flotilla': ['9 December 1942 ', ' 29 February 1944'], '1st U-boat Flotilla': ['1 March ', ' 1 July 1944'], '31st U-boat Flotilla': ['1 July ', ' 29 September 1944']}",876,1,0
U-277,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1944-05-01,RN Swordfish,https://en.wikipedia.org/wiki/German_submarine_U-277,1942-12-21,6,"{'Monsun': ['17', '23 November 1943'], 'Eisenbart': ['23 November', '21 December 1943'], 'Blitz': ['25 March', '4 April 1944'], 'Donner': ['11', '20 April 1944'], 'Donner & Keil': ['20 April', '1 May 1944']}","{'8th U-boat Flotilla': ['21 December 1942 ', ' 31 May 1943'], '6th U-boat Flotilla': ['1 June ', ' 31 October 1943'], '13th U-boat Flotilla': ['1 November 1943 ', ' 1 May 1944']}",497,1,0
U-278,1942,VIIC,NA,1,1810,0,0,1,7177,0,0,0,0,Surrendered,1945-05-09,NA,https://en.wikipedia.org/wiki/German_submarine_U-278,1943-01-16,7,NA,"{'8th U-boat Flotilla': ['16 January ', ' 30 September 1943'], '7th U-boat Flotilla': ['1 October ', ' 31 December 1943'], '11th U-boat Flotilla': ['1 January ', ' 31 August 1944'], '13th U-boat Flotilla': ['1 September 1944 ', ' 8 May 1945']}",844,1,0
U-279,1942,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1943-10-04,USAAF Ventura,https://en.wikipedia.org/wiki/German_submarine_U-279,1943-02-03,1,"{'Rossbach': ['24 September', '4 October 1943']}","{'8th U-boat Flotilla': ['3 February ', ' 31 July 1943'], '9th U-boat Flotilla': ['1 August ', ' 4 October 1943']}",243,1,0
U-280,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1943-11-16,RAF Liberator,https://en.wikipedia.org/wiki/German_submarine_U-280,1943-02-13,1,"{'Körner': ['30 October', '2 November 1943'], 'Tirpitz 3': ['2', '8 November 1943'], 'Eisenhart 3': ['9', '15 November 1943']}","{'8th U-boat Flotilla': ['13 February ', ' 31 July 1943'], '3rd U-boat Flotilla': ['1 August ', ' 16 November 1943']}",276,1,0
U-281,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Surrendered,1945-05-09,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-281,1943-02-27,4,"{'Schlieffen': ['16', '22 October 1943'], 'Siegfried': ['22', '27 October 1943'], 'Siegfried 2': ['27', '30 October 1943'], 'Körner': ['30 October', '2 November 1943'], 'Tirpitz 3': ['2', '8 November 1943'], 'Eisenhart 9': ['9', '11 November 1943'], 'Rügen': ['14', '26 January 1944'], 'Hinein': ['26 January', '3 February 1944'], 'Igel 2': ['3', '17 February 1944'], 'Hai 2': ['17', '22 February 1944'], 'Preussen': ['22', '23 February 1944']}","{'8th U-boat Flotilla': ['27 February ', ' 31 July 1943'], '7th U-boat Flotilla': ['1 August ', ' 9 November 1944'], '33rd U-boat Flotilla': ['10 November 1944 ', ' 8 May 1945']}",802,1,0
U-282,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1943-10-29,"HMS Duncan , HMS Vidette & HMS Sunflower",https://en.wikipedia.org/wiki/German_submarine_U-282,1943-03-13,1,NA,"{'8th U-boat Flotilla': ['13 March ', ' 30 September 1943'], '9th U-boat Flotilla': ['1 ', ' 29 October 1943']}",230,1,0
U-283,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1944-02-11,RCAF Wellington,https://en.wikipedia.org/wiki/German_submarine_U-283,1943-03-31,1,"{'Stürmer': ['27 January', '3 February 1944'], 'Igel 1': ['3', '11 February 1944']}","{'8th U-boat Flotilla': ['31 March 1943 ', ' 31 January 1944'], '9th U-boat Flotilla': ['1 ', ' 11 February 1944']}",317,1,0
U-284,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Scuttled,1943-12-21,Sea damage,https://en.wikipedia.org/wiki/German_submarine_U-284,1943-04-14,1,NA,"{'8th U-boat Flotilla': ['14 April ', ' 31 October 1943'], '9th U-boat Flotilla': ['1 November ', ' 21 December 1943']}",251,1,0
U-285,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1945-04-15,HMS Grindall & HMS Keats,https://en.wikipedia.org/wiki/German_submarine_U-285,1943-05-15,3,NA,"{'8th U-boat Flotilla': ['15 May 1943 ', ' 31 July 1944'], '7th U-boat Flotilla': ['1 August ', ' 30 September 1944'], '11th U-boat Flotilla': ['1 October 1944 ', ' 15 April 1945']}",701,1,0
U-286,1943,VIIC,NA,1,1150,0,0,0,0,0,0,0,0,Sunk,1945-04-29,"HMS Loch Insh, HMS Anguilla and HMS Cotton",https://en.wikipedia.org/wiki/German_submarine_U-286,1943-06-05,4,"{'Stier': ['28 November 1944', '3 January 1945'], 'Rasmus': ['6', '13 February 1945'], 'Faust': ['16', '29 April 1945']}","{'8th U-boat Flotilla': ['5 June 1943 ', ' 31 July 1944'], '11th U-boat Flotilla': ['1 March ', ' 29 April 1945'], '13th U-boat Flotilla': ['5 November 1944 ', ' 28 February 1945']}",694,1,0
U-287,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1945-05-16,Struck a mine,https://en.wikipedia.org/wiki/German_submarine_U-287,1943-09-22,1,NA,"{'24th U-boat Flotilla': ['22 September 1943 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 8 May 1945']}",602,1,0
U-288,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1944-04-03,RN Fairey Swordfish & Martlet aircraft,https://en.wikipedia.org/wiki/German_submarine_U-288,1943-06-26,2,"{'Boreas': ['2', '5 March 1944'], 'Orkan': ['5', '10 March 1944'], 'Blitz': ['24', '30 March 1944'], 'Hammer': ['30 March', '3 April 1944']}","{'8th U-boat Flotilla': ['26 June 1943 ', ' 31 January 1944'], '13th U-boat Flotilla': ['1 February ', ' 3 April 1944']}",282,1,0
U-289,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1944-05-31,HMS Milne,https://en.wikipedia.org/wiki/German_submarine_U-289,1943-07-10,2,NA,"{'8th U-boat Flotilla': ['10 July 1943 ', ' 31 March 1944'], '3rd U-boat Flotilla': ['1 April ', ' 1 May 1944'], '13th U-boat Flotilla': ['1 ', ' 31 May 1944']}",326,1,0
U-290,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Scuttled,1945-05-05,NA,https://en.wikipedia.org/wiki/German_submarine_U-290,1943-07-24,3,NA,"{'8th U-boat Flotilla': ['28 August 1944 ', ' 15 February 1945'], '6th U-boat Flotilla': ['1 May ', ' 31 July 1944'], '11th U-boat Flotilla': ['1 ', ' 27 August 1944'], '4th U-boat Flotilla': ['16 February ', ' 5 May 1945']}",651,1,0
U-291,1943,VIIC,NA,0,0,0,0,0,0,0,0,0,0,Surrendered,1945-05-05,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-291,1943-08-04,0,NA,"{'21st U-boat Flotilla': ['1 July 1944 ', ' 28 February 1945'], '23rd U-boat Flotilla': ['1 September 1943 ', ' 1 July 1944'], '31st U-boat Flotilla': ['1 March ', ' 5 May 1945']}",640,1,0
U-292,1943,VIIC/41,NA,0,0,0,0,0,0,0,0,0,0,Sunk,1944-05-27,RAF Liberator,https://en.wikipedia.org/wiki/German_submarine_U-292,1943-08-25,1,NA,"{'8th U-boat Flotilla': ['25 August 1943 ', ' 30 April 1944'], '1st U-boat Flotilla': ['1 ', ' 27 May 1944']}",276,1,0
U-293,1943,VIIC/41,NA,0,0,1,1658,0,0,0,0,0,0,Surrendered,1945-05-11,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-293,1943-09-08,6,NA,"{'8th U-boat Flotilla': ['8 September 1943 ', ' 1 April 1944'], '9th U-boat Flotilla': ['1 April ', ' 31 July 1944'], '11th U-boat Flotilla': ['1 August ', ' 4 September 1944'], '13th U-boat Flotilla': ['5 September 1944 ', ' 8 May 1945']}",611,1,0
